listen_id,vehicle_id,timestamp,artist,track,genre,duration_sec,skip,explicit_like,play_count,time_of_day,day_of_week
listen_002759,vehicle_071,2024-02-23 08:07:00,Foreign Beggars,Bank On It,Hip Hop,131,1,0,6,Morning,Weekday
listen_002760,vehicle_015,2024-07-30 22:59:00,George Gershwin,Norway (The Industrial Era),Indie,126,1,0,21,Night,Weekday
listen_002761,vehicle_094,2024-01-28 16:26:00,The Course,Odes,Folk,175,0,0,24,Afternoon,Weekend
listen_002762,vehicle_019,2024-10-19 21:59:00,Lana Del Rey,Late Afternoon - Lockdown Sessions,Metal,178,0,0,29,Night,Weekend
listen_002763,vehicle_058,2024-12-10 21:58:00,Vicious,Just When You're Thinkin' Things Over,House,120,1,0,48,Night,Weekday
listen_002764,vehicle_089,2024-07-16 11:07:00,Hi-Tek,Ain't No Sunshine,Latin,142,1,0,19,Morning,Weekday
listen_002765,vehicle_026,2024-06-04 11:04:00,Irene Cara,Hollis to Hollywood,Pop,202,0,0,15,Morning,Weekday
listen_002766,vehicle_037,2024-07-01 14:25:00,serpentwithfeet,Loco,Alternative,211,1,0,43,Afternoon,Weekday
listen_002767,vehicle_006,2024-02-03 17:04:00,Studio Vibe,African Giant,Punk,212,0,0,33,Evening,Weekend
listen_002768,vehicle_000,2024-05-29 09:56:00,Molly Burch,A Thousand Miles,Blues,174,1,0,40,Morning,Weekday
listen_002769,vehicle_042,2024-01-13 08:40:00,Vinil,fruit2 / fleas,Electronic,148,1,0,13,Morning,Weekend
listen_002770,vehicle_013,2024-05-18 22:53:00,twenty one pilots,"Endless Me, Endlessly",Blues,270,0,0,37,Night,Weekend
listen_002771,vehicle_057,2024-02-01 14:50:00,Midnight To Monaco,ALC.Monster,Latin,205,1,1,27,Afternoon,Weekday
listen_002772,vehicle_016,2024-02-16 10:00:00,Ralph Vaughan Williams,Eisbär,Reggae,181,0,0,18,Morning,Weekday
listen_002773,vehicle_095,2024-04-05 06:12:00,LNZNDRF,"ringtone (Remix) [feat. Charli XCX, Rico Nasty, Kero Kero Bonito]",Metal,163,0,0,44,Morning,Weekday
listen_002774,vehicle_072,2024-01-17 02:12:00,Simply Red,Drunk in Love (feat. JAY Z),Punk,180,0,0,25,Night,Weekday
listen_002775,vehicle_004,2024-12-02 04:24:00,Stormzy,Shake Your Libido,Classical,196,1,0,9,Night,Weekday
listen_002776,vehicle_038,2024-08-15 19:18:00,Foo Fighters,Bad Boy Tenor,Techno,242,0,0,2,Evening,Weekday
listen_002777,vehicle_033,2024-09-30 05:00:00,Labrinth,Appletree,Pop,136,0,0,33,Morning,Weekday
listen_002778,vehicle_039,2024-12-21 14:31:00,Barrington Levy,Child's Play (feat. Chance the Rapper),R&B,146,0,0,15,Afternoon,Weekend
listen_002779,vehicle_058,2024-07-14 16:06:00,Air,Shackles (Praise You),Soul,207,0,0,13,Afternoon,Weekend
listen_002780,vehicle_070,2024-09-06 06:46:00,ATEEZ,1-12 Kanzuki Estate -Japan Stage-,Blues,201,0,0,6,Morning,Weekday
listen_002781,vehicle_004,2024-03-10 23:46:00,Hi Hat Henry,...Baby One More Time,Reggae,122,0,0,13,Night,Weekend
listen_002782,vehicle_056,2024-12-28 19:51:00,The Uncluded,Rock Your Body,Hip Hop,229,0,0,18,Evening,Weekend
listen_002783,vehicle_064,2024-02-08 21:58:00,The Avener,Honey Child What Can I Do?,Soul,182,0,0,1,Night,Weekday
listen_002784,vehicle_042,2024-12-22 13:08:00,Panic! at the Disco,Free - HOSH Edit,Folk,287,1,0,41,Afternoon,Weekend
listen_002785,vehicle_036,2024-05-05 20:28:00,Futurisk,Master and Servant - Live in Basel,Electronic,226,0,0,45,Evening,Weekend
listen_002786,vehicle_061,2024-10-05 04:47:00,Holy Now,"You're The First, The Last, My Everything - Single Version",Pop,127,0,1,39,Night,Weekend
listen_002787,vehicle_027,2024-07-15 11:57:00,Stikstof,Veham,Reggae,256,0,0,3,Morning,Weekday
listen_002788,vehicle_049,2024-01-01 16:01:00,Summer Walker,Functionality (Razz Tape),Reggae,238,1,0,41,Afternoon,Weekday
listen_002789,vehicle_040,2024-06-05 10:23:00,Geoff Knorr,Honey,Jazz,126,0,0,41,Morning,Weekday
listen_002790,vehicle_094,2024-06-12 21:57:00,Salt-N-Pepa,The City,Indie,228,0,0,11,Night,Weekday
listen_002791,vehicle_075,2024-07-09 18:05:00,Britney Spears,Abeg Abeg (Remix) [feat. Tuface & Timaya],Blues,190,1,0,34,Evening,Weekday
listen_002792,vehicle_084,2024-11-01 15:04:00,Lil Peep,Gravity (with Delhia De France),House,153,0,0,36,Afternoon,Weekday
listen_002793,vehicle_075,2024-08-06 05:30:00,Majid Jordan,Mathematics,Jazz,121,1,0,42,Morning,Weekday
listen_002794,vehicle_016,2024-09-12 10:16:00,The Uncluded,Piss Up a Rope,Blues,158,0,0,1,Morning,Weekday
listen_002795,vehicle_005,2024-04-24 07:20:00,Clean Bandit,Minefields - Ofenbach Remix,Techno,215,0,0,45,Morning,Weekday
listen_002796,vehicle_096,2024-04-24 08:07:00,Wu-Tang Clan,The Beginning,Indie,267,0,1,32,Morning,Weekday
listen_002797,vehicle_019,2024-07-16 16:00:00,Röyksopp,Thy Will,Reggae,213,0,0,27,Afternoon,Weekday
listen_002798,vehicle_077,2024-12-11 09:53:00,Nicolas Jaar,Anybody,Reggae,205,1,0,37,Morning,Weekday
listen_002799,vehicle_012,2024-03-16 20:30:00,Selena,Mother Machine,Techno,158,1,0,20,Evening,Weekend
listen_002800,vehicle_013,2024-04-17 11:42:00,Bou,Puppet On A String,Punk,193,0,0,40,Morning,Weekday
listen_002801,vehicle_018,2024-05-04 05:20:00,Tissi,Good Pain,Disco,297,0,0,28,Morning,Weekend
listen_002802,vehicle_060,2024-03-31 12:38:00,Loxy,Too Bright,Metal,230,1,0,5,Afternoon,Weekend
listen_002803,vehicle_079,2024-07-05 10:57:00,Rose Royce,1539 N. Calvert,Classical,297,0,0,15,Morning,Weekday
listen_002804,vehicle_029,2024-12-03 07:55:00,Harold Melvin & The Blue Notes,Arabia (The Atomic Era),Folk,197,0,0,22,Morning,Weekday
listen_002805,vehicle_055,2024-05-19 12:39:00,Shaggy,Peaceful Groove,Jazz,141,0,0,6,Afternoon,Weekend
listen_002806,vehicle_080,2024-11-17 15:31:00,Barry White,Too Much (feat. Imanbek & Usher) - Alle Farben Remix,Metal,256,0,0,18,Afternoon,Weekend
listen_002807,vehicle_031,2024-05-24 15:03:00,Michael Galasso,I,Blues,200,0,0,17,Afternoon,Weekday
listen_002808,vehicle_038,2024-09-24 01:00:00,Michael Galasso,Qute,Disco,242,0,1,28,Night,Weekday
listen_002809,vehicle_046,2024-07-23 07:05:00,Eleven Pond,Baptism,Country,199,0,1,43,Morning,Weekday
listen_002810,vehicle_050,2024-04-11 17:56:00,Arca,In a Stranger's Arms,Hip Hop,265,0,0,29,Evening,Weekday
listen_002811,vehicle_075,2024-12-25 05:34:00,Kuruki,Cold Yoghurt,Classical,169,0,0,18,Morning,Weekday
listen_002812,vehicle_003,2024-05-18 11:37:00,Pylon,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Techno,280,0,0,34,Morning,Weekend
listen_002813,vehicle_012,2024-06-05 11:14:00,Kacey Musgraves,Working Is No Problem (Razz Tape),Hip Hop,174,1,0,33,Morning,Weekday
listen_002814,vehicle_092,2024-11-29 08:41:00,George Frideric Handel,Jessie's Girl,Hip Hop,265,1,1,47,Morning,Weekday
listen_002815,vehicle_063,2024-10-03 23:04:00,Backstreet Boys,We've Got It Goin' On - Radio Edit,Rock,237,1,0,8,Night,Weekday
listen_002816,vehicle_080,2024-07-19 23:09:00,Belly,Pressure Drop,Techno,158,0,0,29,Night,Weekday
listen_002817,vehicle_072,2024-08-23 02:04:00,Isaiah Rashad,I,House,243,1,0,38,Night,Weekday
listen_002818,vehicle_025,2024-01-18 18:44:00,Bankulli,Thy Will,Jazz,212,1,0,46,Evening,Weekday
listen_002819,vehicle_028,2024-04-30 11:08:00,Jaz Karis,Future Nostalgia,Alternative,154,1,0,31,Morning,Weekday
listen_002820,vehicle_080,2024-01-02 23:05:00,Moses Sumney,Mi O Ni Gba,Metal,297,1,0,35,Night,Weekday
listen_002821,vehicle_009,2024-02-26 05:23:00,Akhenaton,D>E>A>T>H>M>E>T>A>L,House,125,0,0,11,Morning,Weekday
listen_002822,vehicle_081,2024-05-27 06:37:00,Rootman J.,Show Me the Way,Blues,178,1,1,5,Morning,Weekday
listen_002823,vehicle_088,2024-10-15 23:35:00,Shaggy,Sharpness,Electronic,291,0,0,45,Night,Weekday
listen_002824,vehicle_048,2024-09-10 14:36:00,Samba,The Real You,Soul,251,0,1,37,Afternoon,Weekday
listen_002825,vehicle_035,2024-03-07 01:26:00,Stephen Marley,Where Is The Love,House,157,0,0,23,Night,Weekday
listen_002826,vehicle_026,2024-09-02 05:19:00,Groundation,AMBRAS,Indie,257,0,0,14,Morning,Weekday
listen_002827,vehicle_015,2024-09-24 18:37:00,Sergei Rachmaninoff,Selfish Man,Soul,141,1,0,19,Evening,Weekday
listen_002828,vehicle_067,2024-06-08 00:55:00,Ian Taylor,120 Varkens Naar Beiroet,Jazz,261,0,0,43,Night,Weekend
listen_002829,vehicle_086,2024-08-15 18:15:00,Mono,Change,R&B,281,0,0,44,Evening,Weekday
listen_002830,vehicle_063,2024-04-03 15:27:00,YOASOBI,Crimson Enemy,R&B,203,0,0,17,Afternoon,Weekday
listen_002831,vehicle_000,2024-02-19 01:25:00,Twelve,Wreckage,Jazz,167,0,0,16,Night,Weekday
listen_002832,vehicle_040,2024-02-21 00:11:00,Thundercat,Paranoiac Intervals/Body Dysmorphia,Reggae,176,0,0,45,Night,Weekday
listen_002833,vehicle_099,2024-12-06 01:43:00,Beige Banquet,Tide,Pop,133,0,0,11,Night,Weekday
listen_002834,vehicle_046,2024-01-27 21:57:00,The Railway Children,Found You (Make Me Yours),Rock,211,0,0,18,Night,Weekend
listen_002835,vehicle_042,2024-10-24 10:15:00,Flogging Molly,Driving School,Punk,161,0,0,6,Morning,Weekday
listen_002836,vehicle_017,2024-05-27 22:38:00,dodie,Fendi - with Rakhim & Smokepurpp,Pop,290,0,0,4,Night,Weekday
listen_002837,vehicle_097,2024-08-08 17:02:00,Michael Galasso,Wired - Saffron Stone Extended Remix,Classical,271,0,0,14,Evening,Weekday
listen_002838,vehicle_032,2024-04-05 10:53:00,KIDKODDI,Disarray,Blues,286,0,0,47,Morning,Weekday
listen_002839,vehicle_098,2024-03-02 10:24:00,Selah Sue,Calypso,Jazz,278,0,0,5,Morning,Weekend
listen_002840,vehicle_080,2024-10-07 10:53:00,Silk City,Emotion feat. Wild Nothing,Rock,133,0,0,30,Morning,Weekday
listen_002841,vehicle_041,2024-10-09 18:21:00,Foreign Beggars,Nobody Man,Country,152,0,0,15,Evening,Weekday
listen_002842,vehicle_079,2024-02-01 00:45:00,Sizzla,Sunshine (The Light),Classical,280,0,0,35,Night,Weekday
listen_002843,vehicle_081,2024-01-10 01:10:00,Lady Gaga,Forest Whitiker,Techno,175,0,0,17,Night,Weekday
listen_002844,vehicle_085,2024-10-15 02:13:00,Bou,GOOD TIME (feat. Shaggy),Pop,285,0,0,35,Night,Weekday
listen_002845,vehicle_076,2024-06-19 17:28:00,Alborosie,Blame (feat. John Newman),Techno,125,0,0,3,Evening,Weekday
listen_002846,vehicle_027,2024-02-09 03:43:00,Britney Spears,Unprecedented Time,House,281,0,0,6,Night,Weekday
listen_002847,vehicle_056,2024-04-12 19:41:00,BLUE ENCOUNT,Chiquitita,Indie,259,0,0,43,Evening,Weekday
listen_002848,vehicle_061,2024-04-05 09:40:00,Oppenheimer Analysis,ビターチョコデコレーション,Rock,147,0,0,2,Morning,Weekday
listen_002849,vehicle_022,2024-02-17 13:09:00,Jax Jones,STUCK IN THE MIDDLE,Rock,174,0,0,19,Afternoon,Weekend
listen_002850,vehicle_074,2024-02-18 08:06:00,DubVision,wait for you in the dark,Electronic,234,1,1,23,Morning,Weekend
listen_002851,vehicle_066,2024-02-27 06:06:00,Deyah,She Ain't You,Folk,223,0,0,43,Morning,Weekday
listen_002852,vehicle_089,2024-04-30 18:22:00,Jigsy King,rnrn,R&B,295,1,0,15,Evening,Weekday
listen_002853,vehicle_090,2024-02-23 19:55:00,Flogging Molly,Good Times - Radio Edit,House,168,0,0,39,Evening,Weekday
listen_002854,vehicle_087,2024-09-08 12:49:00,Chip,Dela Move,Alternative,178,0,1,6,Afternoon,Weekend
listen_002855,vehicle_091,2024-03-17 22:51:00,HoneyDripper,Mango,Soul,144,0,1,16,Night,Weekend
listen_002856,vehicle_062,2024-11-01 09:30:00,Isobel Campbell,Focus,Electronic,292,0,1,21,Morning,Weekday
listen_002857,vehicle_011,2024-12-09 04:51:00,Jax Jones,Friends,Blues,266,1,0,15,Night,Weekday
listen_002858,vehicle_014,2024-03-10 20:01:00,Machel Montano,Lapdance from Asia,Alternative,130,0,0,17,Evening,Weekend
listen_002859,vehicle_083,2024-04-05 23:34:00,Shinigami,The Lark Ascending,Indie,209,1,0,10,Night,Weekday
listen_002860,vehicle_001,2024-09-17 05:48:00,Falco,Too Bright,R&B,171,0,0,45,Morning,Weekday
listen_002861,vehicle_048,2024-04-09 22:12:00,Kiko Bun,Neon Rainbow - Remastered,Country,185,1,1,13,Night,Weekday
listen_002862,vehicle_054,2024-04-09 10:26:00,Irene Cara,Rasta Got Soul,Reggae,203,0,0,45,Morning,Weekday
listen_002863,vehicle_017,2024-05-20 19:07:00,Ashnikko,It's Not Your Fault,Disco,199,0,0,37,Evening,Weekday
listen_002864,vehicle_086,2024-05-02 06:54:00,TOKiMONSTA,Now That I Found You,Country,235,1,1,37,Morning,Weekday
listen_002865,vehicle_041,2024-10-11 07:41:00,Ben Howard,You Spin Me Round (Like a Record),Alternative,158,1,0,38,Morning,Weekday
listen_002866,vehicle_012,2024-03-01 02:12:00,Torii Wolf,No Coming Back,Techno,268,0,0,12,Night,Weekday
listen_002867,vehicle_024,2024-08-27 15:09:00,Alborosie,A Strange Education,Country,207,0,0,43,Afternoon,Weekday
listen_002868,vehicle_049,2024-11-05 15:53:00,The Walkmen,Sax,Folk,220,0,0,47,Afternoon,Weekday
listen_002869,vehicle_048,2024-08-11 11:47:00,Pascäal,Spain (The Medieval Era),R&B,177,0,0,20,Morning,Weekend
listen_002870,vehicle_044,2024-09-08 17:35:00,Faces,Don't Judge Me,Jazz,278,0,0,10,Evening,Weekend
listen_002871,vehicle_093,2024-05-28 10:26:00,Michael Galasso,Baba Yetu,Rock,178,1,0,41,Morning,Weekday
listen_002872,vehicle_091,2024-03-30 02:19:00,Movement,Honey,House,200,0,0,17,Night,Weekend
listen_002873,vehicle_068,2024-04-14 08:57:00,The Charlatans,Take Care of the Proper Paperwork,Rock,217,0,0,44,Morning,Weekend
listen_002874,vehicle_022,2024-04-09 18:34:00,Lean Logic,Catch & Release,Latin,222,0,0,20,Evening,Weekday
listen_002875,vehicle_005,2024-10-22 01:24:00,N.W.A.,41809,House,273,1,0,36,Night,Weekday
listen_002876,vehicle_017,2024-07-29 13:14:00,Dawn Richard,Good Pain,R&B,124,0,0,34,Afternoon,Weekday
listen_002877,vehicle_089,2024-10-27 03:55:00,WC Experience,Disarray,Alternative,242,0,0,36,Night,Weekend
listen_002878,vehicle_049,2024-10-27 12:48:00,The Coral,Dead Butterflies (feat. Kano and Roxani Arias),Alternative,182,1,0,34,Afternoon,Weekend
listen_002879,vehicle_051,2024-03-03 14:11:00,serpentwithfeet,Catch & Release,House,260,0,0,44,Afternoon,Weekend
listen_002880,vehicle_067,2024-12-14 17:10:00,Jah Cure,Coffee,Techno,239,1,0,32,Evening,Weekend
listen_002881,vehicle_019,2024-02-29 05:14:00,Syd,Mambo No. 5 (A Little Bit Of...),Disco,290,0,0,41,Morning,Weekday
listen_002882,vehicle_091,2024-06-30 23:05:00,Kuruki,Rock & Groove - DUB,Jazz,253,1,0,2,Night,Weekend
listen_002883,vehicle_033,2024-01-02 00:16:00,Baio,Heal Them,Hip Hop,205,0,0,40,Night,Weekday
listen_002884,vehicle_078,2024-08-31 05:49:00,Shehnaz Kaur Gill,Tellin Me Something,Latin,129,1,0,49,Morning,Weekend
listen_002885,vehicle_050,2024-02-02 02:09:00,Salt-N-Pepa,Cold Yoghurt,Country,290,0,0,49,Night,Weekday
listen_002886,vehicle_087,2024-07-01 02:08:00,Plan B,Ordinary World,Jazz,294,0,0,30,Night,Weekday
listen_002887,vehicle_083,2024-09-30 15:54:00,Nik Kershaw,Stop It,Pop,283,1,0,39,Afternoon,Weekday
listen_002888,vehicle_045,2024-01-19 02:50:00,Lila Iké,Waves,Latin,166,0,0,19,Night,Weekday
listen_002889,vehicle_099,2024-04-24 02:49:00,93FEETOFSMOKE,Diamond Love,Latin,165,0,0,29,Night,Weekday
listen_002890,vehicle_018,2024-08-04 13:25:00,Conditioner Disco Group,One For Quartabê / Right Now,Metal,256,0,0,32,Afternoon,Weekend
listen_002891,vehicle_089,2024-10-04 10:16:00,Shaggy,The Rat,Punk,227,0,0,32,Morning,Weekday
listen_002892,vehicle_098,2024-05-08 08:46:00,Irene Cara,III,Rock,278,1,0,47,Morning,Weekday
listen_002893,vehicle_088,2024-03-26 06:26:00,Dreamcatcher,Days of Stone,Electronic,227,0,0,45,Morning,Weekday
listen_002894,vehicle_053,2024-04-22 20:51:00,Monie Love,"bad mood, bad year",Latin,139,0,0,40,Evening,Weekday
listen_002895,vehicle_063,2024-01-28 16:07:00,Burning Spear,My Girl,Blues,174,0,0,13,Afternoon,Weekend
listen_002896,vehicle_069,2024-01-17 14:54:00,The Ordinary Boys,My Mind Against Me,Electronic,153,0,0,23,Afternoon,Weekday
listen_002897,vehicle_020,2024-04-27 09:26:00,The Cinematics,Good Goodbye,Electronic,253,1,0,1,Morning,Weekend
listen_002898,vehicle_099,2024-02-12 00:12:00,Suzi Island,Take It from Me,R&B,274,0,1,30,Night,Weekday
listen_002899,vehicle_092,2024-08-31 11:29:00,Dr. Dre,Sweet Inspiration,Punk,198,0,0,37,Morning,Weekend
listen_002900,vehicle_070,2024-04-16 00:24:00,Christopher Ellis,Miss You,Metal,238,0,1,10,Night,Weekday
listen_002901,vehicle_099,2024-01-12 20:56:00,Erykah Badu,Bring It All Back,Blues,123,0,0,32,Evening,Weekday
listen_002902,vehicle_000,2024-10-15 06:17:00,Cage & Camu,Easy,Punk,183,0,0,19,Morning,Weekday
listen_002903,vehicle_023,2024-01-20 10:03:00,Lady Gaga,Shallow Play,Punk,171,1,1,22,Morning,Weekend
listen_002904,vehicle_096,2024-01-19 04:01:00,DJ Pioneer,Head & Heart (feat. MNEK),Country,230,0,1,42,Night,Weekday
listen_002905,vehicle_067,2024-10-08 21:24:00,Liam Bailey,Subterranean Desire,Soul,222,1,0,14,Night,Weekday
listen_002906,vehicle_055,2024-07-24 17:40:00,Fela Kuti,Rio de Janeiro,Jazz,178,1,0,10,Evening,Weekday
listen_002907,vehicle_021,2024-09-03 17:58:00,The Him,"10,000 Feet",Reggae,142,0,0,29,Evening,Weekday
listen_002908,vehicle_089,2024-11-11 23:44:00,Vita Bergen,Hollis to Hollywood,Latin,143,0,1,34,Night,Weekday
listen_002909,vehicle_041,2024-05-09 04:26:00,Akhenaton,Sampudi,Disco,296,1,0,4,Night,Weekday
listen_002910,vehicle_021,2024-11-15 01:05:00,Fela Kuti,Don't Be So Hard on Yourself,Jazz,226,0,0,35,Night,Weekday
listen_002911,vehicle_035,2024-01-11 15:31:00,LL Cool J,Cool,Jazz,142,0,0,10,Afternoon,Weekday
listen_002912,vehicle_086,2024-08-08 13:27:00,Moses Sumney,Efficiency (Razz Tape),Folk,293,1,0,33,Afternoon,Weekday
listen_002913,vehicle_003,2024-11-03 23:33:00,Moses Sumney,Lapdance from Asia,House,179,1,0,48,Night,Weekend
listen_002914,vehicle_073,2024-04-24 00:06:00,Radio 4,Strange Timez (feat. Robert Smith),Country,233,0,0,7,Night,Weekday
listen_002915,vehicle_065,2024-02-08 03:33:00,Madison Avenue,N.R.A,Metal,210,1,1,23,Night,Weekday
listen_002916,vehicle_036,2024-05-21 07:10:00,Lila Ike,+69xp!,Soul,266,0,1,30,Morning,Weekday
listen_002917,vehicle_069,2024-02-21 18:47:00,Madison Avenue,Despacito - Remix,Disco,187,0,0,43,Evening,Weekday
listen_002918,vehicle_070,2024-10-13 05:15:00,Edward Elgar,Focus,Rock,128,0,0,11,Morning,Weekend
listen_002919,vehicle_022,2024-12-17 22:14:00,Techniques Berlin,2-07 Theme of Ryu,Soul,131,0,0,21,Night,Weekday
listen_002920,vehicle_015,2024-03-30 07:25:00,Sandie Shaw,Blame (feat. John Newman),R&B,254,0,0,41,Morning,Weekend
listen_002921,vehicle_063,2024-04-10 21:39:00,Britney Spears,If It Ain't Ruff,Folk,232,0,0,3,Night,Weekday
listen_002922,vehicle_081,2024-09-22 17:41:00,TLC,Lisbon,Metal,239,0,0,46,Evening,Weekend
listen_002923,vehicle_022,2024-08-20 10:27:00,Rebecca Black,At My Best,Disco,178,1,0,5,Morning,Weekday
listen_002924,vehicle_056,2024-09-10 21:11:00,Crystal Castles,Man! I Feel Like a Woman!,Country,269,0,0,45,Night,Weekday
listen_002925,vehicle_063,2024-09-19 06:08:00,Alpha 5.20,St. Petersburg,Metal,251,1,1,28,Morning,Weekday
listen_002926,vehicle_064,2024-05-19 08:38:00,The Cinematics,Raro,Reggae,209,1,0,8,Morning,Weekend
listen_002927,vehicle_068,2024-05-20 03:17:00,Christopher Tin,Love You,Indie,276,1,0,4,Night,Weekday
listen_002928,vehicle_015,2024-11-06 04:55:00,JC Stewart,STUCK IN THE MIDDLE,Pop,264,0,0,41,Night,Weekday
listen_002929,vehicle_090,2024-11-03 00:56:00,The Aggrolites,Mata Hari,Punk,278,0,0,31,Night,Weekend
listen_002930,vehicle_082,2024-12-22 13:52:00,Rootman J.,Never Let Me Down,Indie,194,1,0,4,Afternoon,Weekend
listen_002931,vehicle_067,2024-05-07 18:07:00,Pylon,Tour De Fonque,Metal,278,0,0,14,Evening,Weekday
listen_002932,vehicle_059,2024-12-04 20:20:00,Lila Iké,Russian Hill,Electronic,252,0,0,37,Evening,Weekday
listen_002933,vehicle_026,2024-05-15 20:34:00,The Ordinary Boys,Enjoy the Silence,Folk,145,0,0,49,Evening,Weekday
listen_002934,vehicle_006,2024-12-10 23:51:00,Selena,Crash and Burn,Latin,219,0,0,17,Night,Weekday
listen_002935,vehicle_069,2024-02-15 13:11:00,Big Sean,Lasting Lover,Reggae,262,0,0,11,Afternoon,Weekday
listen_002936,vehicle_086,2024-08-08 03:44:00,Pascäal,...Baby One More Time,Rock,220,1,0,7,Night,Weekday
listen_002937,vehicle_085,2024-02-18 03:16:00,FKJ,Latino Negro,Alternative,229,0,0,11,Night,Weekend
listen_002938,vehicle_033,2024-01-06 23:57:00,Jules Massenet,Marlene,Classical,251,0,0,17,Night,Weekend
listen_002939,vehicle_080,2024-04-14 00:41:00,Griff,Blue Lights - Machiavelli Sessions,Pop,147,0,0,34,Night,Weekend
listen_002940,vehicle_008,2024-04-18 18:52:00,Fantan Mojah,Selfish Man,Blues,237,0,0,41,Evening,Weekday
listen_002941,vehicle_066,2024-03-14 05:24:00,The Ordinary Boys,Better Than Ever (feat. Aloe Blacc),Jazz,237,0,0,24,Morning,Weekday
listen_002942,vehicle_066,2024-01-12 08:07:00,I DONT KNOW HOW BUT THEY FOUND ME,You Spin Me Round (Like a Record),Blues,146,0,0,37,Morning,Weekday
listen_002943,vehicle_083,2024-04-27 08:17:00,BLUE ENCOUNT,I'll Never Love Again - Extended Version,Reggae,177,0,0,46,Morning,Weekend
listen_002944,vehicle_034,2024-04-20 05:57:00,Kacey Musgraves,Wherever You Will Go,Jazz,292,1,0,32,Morning,Weekend
listen_002945,vehicle_037,2024-12-29 11:29:00,The Aggrolites,Silent Treatment - Street Mix,Indie,261,1,0,36,Morning,Weekend
listen_002946,vehicle_093,2024-06-08 04:25:00,Dawn Richard,Harry,Blues,237,1,0,7,Night,Weekend
listen_002947,vehicle_052,2024-10-15 15:46:00,Sizzla,Despacito - Remix,Soul,225,1,0,21,Afternoon,Weekday
listen_002948,vehicle_006,2024-10-11 13:46:00,Delilah,The Beginning,Reggae,258,1,0,10,Afternoon,Weekday
listen_002949,vehicle_025,2024-07-11 16:11:00,Fleur East,Beta II,Alternative,185,0,0,47,Afternoon,Weekday
listen_002950,vehicle_005,2024-08-22 10:50:00,Rose Royce,My Lullaby For You,Punk,226,0,1,23,Morning,Weekday
listen_002951,vehicle_035,2024-10-29 05:20:00,Usher,No Enema,Alternative,240,1,0,44,Morning,Weekday
listen_002952,vehicle_059,2024-10-14 22:13:00,Brent Faiyaz,Cold Yoghurt,Classical,154,0,1,15,Night,Weekday
listen_002953,vehicle_045,2024-08-25 20:24:00,Deux,You Are Everything,Electronic,231,0,0,19,Evening,Weekend
listen_002954,vehicle_059,2024-07-28 09:30:00,Frisco Kid,Bigger,Disco,254,0,0,45,Morning,Weekend
listen_002955,vehicle_058,2024-07-22 05:28:00,Lila Iké,3,Blues,142,1,0,22,Morning,Weekday
listen_002956,vehicle_069,2024-03-21 17:17:00,Stephen Marley,Heroin Girl,R&B,166,0,1,6,Evening,Weekday
